# Gene Family,2827,2828,2830,2831,2832,2833,2834,2836,2837,2839,2840,2841,2842,2845,2846,2847,2850,2853,2854,2855,2857,2858,2859,2862,2866,2867,2870,2871,2872
1.1.1.261: sn-glycerol-1-phosphate dehydrogenase,0.0,0.0,0.0,0.0,0.0,11.9541075796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3504611331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.262: 4-hydroxythreonine-4-phosphate dehydrogenase,0.0,0.0,0.0,0.0,2.9498525074,7.04237414,0.0,0.0,0.0,0.0,0.0,3.0211480363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.267: 1-deoxy-D-xylulose-5-phosphate reductoisomerase,78.6078945921,26.446207164200004,31.023648224300004,89.7942865431,105.8964236372,378.3147332326,59.6293867947,158.31654053,34.4086021505,88.91950597230002,11.8203309693,10.4896821107,41.1349579367,285.0358388747,62.7575190625,12.9171301446,0.0,23.9827419542,111.323837897,23.2830265615,38.2827032698,108.2275944866,32.5552590131,29.126451705,63.5128575195,9.9639153317,0.0,19.3641082684,57.8621088015
1.1.1.27: L-lactate dehydrogenase,50.8648773466,959.7295450953,431.41214873330006,507.0185894371,549.4474797027999,641.8064001428,384.8716972906,277.9439871568,221.2204840455,182.6429948137,482.0791658428,628.0725866436999,508.9391976864,856.5367607876,39.801649406,314.4009296902,252.0007225696,201.50197345120003,253.1671176169,797.6378242065,273.1914622071,173.32864474189998,424.82155336000005,255.3397261632,298.7574096576,578.8438361215,156.1925672847,786.9171647852,250.4618522963
1.1.1.271: GDP-L-fucose synthase,43.2381094463,0.0,17.5049832811,29.6713462121,27.4777725325,115.3684708319,46.8432465987,142.8819636291,7.6792975639,46.8534603553,27.8964263402,2.3710737436,20.1550387597,122.1480526096,45.7024170742,0.0,0.0,4.7562459307,39.2046726692,4.7309993251,17.1253113477,3.6036036036,12.1873424209,27.9069767442,38.8063306996,16.4926906056,12.7965128635,22.3044610314,49.3394100533
1.1.1.272: D-2-hydroxyacid dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5842293907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.752688172,0.0,0.0,0.0,0.0,0.0,0.0,2.6817944106,0.0,0.0,0.0,0.0
"1.1.1.274: 2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)",2.6863679007,45.9407436165,16.168721669500002,38.38788465499999,33.5850183915,11.6451026309,47.2681607062,13.8620706096,35.8430511948,6.3391601366,15.8529868309,3.5273368607,23.4019048829,3.1746031746,0.0,0.0,5.291005291,9.4936708861,10.508139653,6.3291773071,28.4513798889,0.0,9.7995496612,15.301039057,10.7075598601,8.8183421517,3.5273368607,24.703315098700003,10.582010582
1.1.1.276: Serine 3-dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1570658972,0.0,0.0,0.0,0.0,9.4711976916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.28: D-lactate dehydrogenase,72.2666789888,523.36993578,236.0089589835,206.4173655941,225.7710191805,290.13525901730003,188.1420947262,159.5070990243,179.1576127112,84.6014047843,422.0721208723,331.9327731092,282.4381119375,289.9159663866,41.9658251429,121.8487394958,156.9351878683,99.6952899262,51.9983504473,541.4592843133,191.3142012815,11.431602407,212.8433585334,118.1519457933,191.1982947465,162.4649859944,97.4446687427,277.7416365354,172.3525799905
1.1.1.281: GDP-4-dehydro-6-deoxy-D-mannose reductase,0.0,0.0,0.0,0.0,8.2417582418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5145157872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.282: Quinate/shikimate dehydrogenase,0.0,0.0,0.0,0.0,9.8039215686,0.0,0.0,0.0,20.4841713222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7951582868,0.0,0.0,0.0,0.0
1.1.1.283: Methylglyoxal reductase (NADPH),0.0,0.0,3.3167495854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.597521804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3195043608,0.0,0.0,0.0,0.0,0.0,0.0,6.6334991708,0.0
1.1.1.284: S-(hydroxymethyl)glutathione dehydrogenase,0.0,0.0,0.0,0.0,15.7148722709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.29: Glycerate dehydrogenase,0.0,0.0,0.0,0.0,0.0,2.3296455194,2.3364485981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3378149423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.290: 4-phosphoerythronate dehydrogenase,14.947683109099998,20.8782780474,21.2078906378,9.2409872295,20.1780116539,101.9919725273,60.85305328100001,23.4651830086,42.1387228301,75.92706018659999,0.0,0.0,11.1566407832,39.2628124661,13.93728223,15.0829562594,5.8494524417,17.3469040346,27.1436581361,1.8621973929,17.6632703068,41.8417398779,0.0,24.4390571837,41.2915161276,3.7735865849,0.0,24.2461276294,7.978094806
"1.1.1.292: 1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)",23.598820059,0.0,17.5868884042,11.7001937885,6.6293756012000005,37.3658297112,10.2339181287,23.3918128655,19.0058479532,13.1578947368,0.0,0.0,0.0,0.0,13.1578947368,2.289640132,0.0,0.0,17.5438596491,0.0,11.6959064327,30.701754386,3.4104247387,20.5195880556,5.8479532164,8.7719298246,0.0,7.3099415205,4.9593576443
1.1.1.298: 3-hydroxypropionate dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,21.2765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.3: Homoserine dehydrogenase,44.851710442,209.325190727,128.7036184013,194.483302291,295.0902706163,413.2818428762,84.1774545781,106.7302866703,57.7228158791,130.3810231361,132.8337657856,168.8989949114,92.5817138426,296.2431398277,37.8550429332,95.4116802872,23.5798499464,50.2720929125,122.7189146981,188.9816426151,125.9701631442,94.4449893219,96.2247456025,96.4375838647,152.8483675341,91.6660612043,31.3145068618,143.70820047229998,96.7852558547
1.1.1.30: 3-hydroxybutyrate dehydrogenase,0.0,0.0,0.0,0.0,0.0,2.963901464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4802219387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.329: 2-deoxy-scyllo-inosamine dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3813093238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.35: 3-hydroxyacyl-CoA dehydrogenase,0.0,38.3228173804,10.4712041885,15.7068062827,181.3574771275,101.2216404887,37.9648274936,66.5881495661,57.5916230366,85.22844229649999,0.0,0.0,25.8945456195,62.8272251309,4.5275830726,0.0,22.687609075,9.0757578812,50.6108202443,26.1780104712,12.2164048866,48.8686705964,14.7412185679,26.8600429279,13.9616055846,17.4520069808,10.3694145951,20.942408377,20.5128205128
1.1.1.36: Acetoacetyl-CoA reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9881850038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.369: D-chiro-inositol 1-dehydrogenase,15.4711673699,0.0,6.6117328204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6899452986,3.2991211209,0.0,2.200220022,0.0,0.0,0.0,0.0,6.5958244176,8.4388185654,0.0,0.0,0.0,0.0,7.0323488045
1.1.1.37: Malate dehydrogenase,64.08182824939999,0.0,9.3875434837,0.0,0.0,6.369615358800001,8.941286116,22.919662815,2.3054762702,19.5232269228,0.0,0.0,0.0,3.4575500029,29.8963178524,4.6082949309,0.0,45.8776218432,5.4267038984,0.0,3.6231884058,18.3680050135,6.9072122208,19.9154590979,3.4602076125,2.1097046414,0.0,0.0,10.9300719169
1.1.1.38: Malate dehydrogenase (oxaloacetate-decarboxylating),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1675670823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.399: NO_NAME,0.0,0.0,0.0,0.0,1.76795606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.40: Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)),19.3774798932,13.5508223883,24.5949113007,20.6431245375,74.7812851715,172.8082428797,44.4715752161,127.1085358443,0.0,22.5750099671,0.0,3.4364261168,11.3875249199,92.0872042713,3.4364261168,0.0,0.0,0.0,57.0799810617,0.0,1.8984342197,37.7773957,16.3106249758,0.0,14.8048736143,24.3481650361,0.0,58.0241000512,5.2428149399
1.1.1.405: NO_NAME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5096418733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.41: Isocitrate dehydrogenase (NAD(+)),14.367816092,0.0,0.0,0.0,0.0,0.0,0.0,5.7471264368,0.0,0.0,12.9310344828,0.0,0.0,20.1149425287,12.9310344828,0.0,0.0,0.0,0.0,0.0,0.0,15.8045977011,20.1149425287,21.5517241379,0.0,0.0,0.0,0.0,0.0
1.1.1.42: Isocitrate dehydrogenase (NADP(+)),20.8864421038,9.0073872252,48.4074869059,36.7624936886,128.79648001739997,207.8179683225,49.2243453673,210.3583918704,25.8209131851,89.0481449464,11.6850003564,24.0374944572,22.8452943505,207.782571901,40.3858428782,0.0,13.246799431,0.0,21.9046591889,10.3676519928,23.0263157895,12.8293873938,15.350877193,27.9238478467,47.54612674089999,17.6495026333,0.0,21.9298245614,49.518446519
"1.1.1.44: Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)",7.2488449236,535.5311810553,177.5361721546,234.131597651,221.55979402230005,252.1373651705,99.3842162279,128.7061392568,111.7527266932,86.53761250890001,355.2106780397,270.0797334879,263.006251098,356.24084595790004,19.0365478024,118.7038463057,111.4549969069,119.3821366009,80.44086097,422.6513559074001,186.6781187063,32.670669245,175.02286208049998,145.3470955055,186.9077741982,281.5600801757,52.56831734,266.6859163139,96.0391738736
1.1.1.47: Glucose 1-dehydrogenase (NAD(P)(+)),0.0,0.0,0.0,0.0,21.2765957447,0.0,12.3456790123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8276014109,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.49: Glucose-6-phosphate dehydrogenase (NADP(+)),8.7032201915,329.35316484910004,134.3943412909,173.2979664014,151.1936339523,146.7727674624,91.7970113812,81.0392152788,64.7679149774,51.2820512821,213.0857648099,242.2634836428,123.5630338243,193.7594719728,2.6525198939,97.1066987093,76.9230769231,78.5007194743,49.3336380615,282.8501738154,175.9520512038,0.0,83.9964633068,60.1237842617,75.1547303271,180.3713527851,48.6295313882,238.8107662373,60.1237842617
1.1.1.57: Fructuronate reductase,0.0,13.245891021,0.0,5.3635066361,14.1759673086,48.951048951,20.202020202,74.5920745921,24.864024864,88.5853672739,0.0,5.0318229396,4.662004662,33.411033411,19.425019425,0.0,0.0,0.0,27.972027972,10.878010878,11.6562200544,26.418026418,20.202020202,10.878010878,43.5126477117,5.439005439,0.0,38.85003885,0.0
1.1.1.58: Tagaturonate reductase,2.1658625076,19.4494803998,19.2776133983,55.4046277662,44.896874799200006,70.0209226311,37.8942335605,228.3257336431,47.6097493091,107.7892657821,0.0,4.1666666667,8.2304526749,73.8593034585,12.3463569739,12.3456790123,14.8148148148,14.5574198142,59.2592592593,6.5843621399,21.3991769547,50.2057613169,22.2633744856,19.7530864198,24.6913580247,17.7408362212,0.0,51.1010276832,15.2137182676
1.1.1.6: Glycerol dehydrogenase,7.1086624572,0.0,7.299270073,2.4330900243,12.841248536199998,4.8661800487,26.790881263,0.0,0.0,6.8027210884,0.0,0.0,0.0,0.0,10.3782087011,0.0,0.0,10.9489051095,2.0080321285,0.0,2.427184466,18.8140210543,12.1654501217,13.9949109415,3.9196481727,1.9950129651,0.0,14.598540146,27.0695331634
1.1.1.60: 2-hydroxy-3-oxopropionate reductase,0.0,0.0,2.5510204082,0.0,38.0045855786,7.0794126895,0.0,0.0,0.0,7.662835249,0.0,0.0,0.0,1.9132898379,15.8634111898,0.0,0.0,0.0,4.0796114606,0.0,2.0449897751,0.0,5.3123399898,0.0,0.0,3.4188034188,0.0,0.0,0.0
1.1.1.67: Mannitol 2-dehydrogenase,0.0,0.0,0.0,0.0,20.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.69: Gluconate 5-dehydrogenase,17.307394309,7.9365079365,28.6197805304,41.2947107805,77.3092845292,179.68319664630002,78.66997398720001,180.3811739212,61.027978631,144.9984408835,11.3357132279,5.540166205,41.0213513619,58.24894928639999,51.8262875904,3.2679738562,19.229081647300003,9.8039215686,89.1158858753,19.9719887955,33.3770856377,100.4487947367,11.8347338936,49.4533342279,54.8961540075,2.2988505747,0.0,50.8229852859,30.1597185236
"1.1.1.76: (S,S)-butanediol dehydrogenase",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7100271003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.77: Lactaldehyde reductase,3.4482758621,10.6007067138,26.891677836,18.8457008245,55.1999339075,174.618790202,51.6835221965,129.7254118062,31.6661375541,93.240392934,12.1617739285,21.2014134276,36.5135453475,105.370378478,70.8450357011,13.6188172464,16.6440541591,23.2728158889,72.8353093833,7.0671378092,29.3772345324,38.4712237521,17.667844523,10.3337259521,41.015842729,2.2988505747,0.0,54.1813898704,0.0
1.1.1.79: Glyoxylate reductase (NADP(+)),0.0,0.0,0.0,0.0,16.9312169312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6648743526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7675131906,0.0,0.0,0.0,0.0,0.0,0.0
1.1.1.81: Hydroxypyruvate reductase,0.0,0.0,0.0,0.0,0.0,14.9572649573,0.0,0.0,0.0,6.4102564103,0.0,0.0,0.0,0.0,13.9840907168,0.0,0.0,0.0,6.4102564103,0.0,0.0,28.8461538462,0.0,0.0,0.0,0.0,0.0,9.6153846154,0.0
1.1.1.83: D-malate dehydrogenase (decarboxylating),0.0,0.0,0.0,0.0,6.8027210884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8465637019,9.294487716,3.1024050873,0.0,0.0,0.0,0.0,0.0
1.1.1.85: 3-isopropylmalate dehydrogenase,117.93194292029996,19.0059767298,63.8247261269,95.7170279654,167.7236098976,346.8169884995,88.26373956180001,249.1163025513,79.2255213989,154.65054592930005,5.1880674449,31.9210827504,58.0087287535,218.7875847336,82.24019134070001,16.4728155834,10.3359173127,18.4093177324,114.83228792100002,32.586687465699995,50.3732518608,103.7459221295,24.586210024,39.1392360077,67.83988647609999,35.545441857200004,7.8789269257,58.8300968067,87.71377036
1.1.1.86: Ketol-acid reductoisomerase (NADP(+)),59.9484468953,16.088271759199998,63.274140614900006,49.8126308174,124.3847359482,264.0936362235,127.6394164081,236.5229298615,84.6110193956,108.5336966469,5.4129829944,14.8569498703,33.0597905707,281.904424349,88.0378352555,9.7222222222,18.9947706128,41.2443403101,66.28081776650001,30.8593043642,70.790911693,200.1674312937,59.34642166559999,42.0410423066,47.0964954387,58.8537692294,0.0,84.2102816603,64.55702082719999
1.1.1.88: Hydroxymethylglutaryl-CoA reductase,5.3418803419,337.15147712320004,150.2192982456,205.0438596491,171.0526315789,128.1759362397,72.8976166753,38.3771929825,75.8063532904,33.9912280702,207.2368421053,199.5686278307,83.6109252457,174.3445124887,15.1540710751,89.9122807018,94.872110182,50.2417903733,54.1543681636,287.4072333874,110.7456140351,0.0,100.8771929825,176.5350877193,42.1403508772,99.5761190133,64.6929824561,207.9443997295,112.7970117001
