# Gene Family,2827,2828,2830,2831,2832,2833,2834,2836,2837,2839,2840,2841,2842,2845,2846,2847,2850,2853,2854,2855,2857,2858,2859,2862,2866,2867,2870,2871,2872
K00046: gluconate 5-dehydrogenase,0.0,0.0,0.0,0.0,0.0,5.6939530624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8095238095,0.0,0.0,0.0,0.0
K00048: lactaldehyde reductase [EC:1.1.1.77],0.0,0.0,0.0,0.0,1.672180391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00052: 3-isopropylmalate dehydrogenase [EC:1.1.1.85],0.0,2.5940337224,12.9701686122,9.2610779041,6.4269561545,30.4411767023,18.4883515234,19.7796329888,10.3761348898,20.1523573014,5.1880674449,0.0,2.1641165822,0.0,7.7519379845,2.0639834881,0.0,0.0,30.8093799165,0.0,0.0,47.838807951,0.0,2.5839793282,3.1344363663,0.0,0.0,7.1627658154,0.0
K00053: ketol-acid reductoisomerase [EC:1.1.1.86],11.5235718525,9.7222222222,31.9444444444,28.8958932247,38.7347860286,109.804500644,31.9444444444,98.0564016151,44.4444444444,68.6265608532,0.0,8.3333333333,12.5,97.3539897144,24.61217269,9.7222222222,18.9947706128,29.1666666667,34.7222222222,22.5243837928,23.6111111111,48.6111111111,27.85379855,20.8333333333,11.1111111111,25.0,0.0,71.0326295429,5.3797565216
K00054: hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1538461538
K00055: aryl-alcohol dehydrogenase [EC:1.1.1.90],0.0,188.4135012783,86.6142524213,83.7856276553,146.410681473,62.9290268845,6.6200827024,30.4455590618,10.8238437352,34.2710197731,111.6119847221,119.3585351135,50.7832267436,148.8397893964,6.6128371219,27.0465764776,24.2486600036,19.8198198198,27.5744121669,149.4457697355,18.018018018,14.3354023558,39.6461648156,36.8725689561,47.4550407701,71.7132658461,42.6549044919,96.6720358022,19.8360694097
K00057: glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94],0.0,243.0555555555,101.2777252891,80.5334347939,148.6111111111,108.1229725269,66.121389064,26.1892507144,80.729893073,68.0555555556,189.5202020202,240.2777777778,154.2015341701,207.7714964085,0.0,129.36681222709998,110.4598618439,72.3764380066,55.1288219693,211.1130428064,93.0555555556,28.5353535354,90.3011204482,43.255701116,61.1343561134,166.0891089109,13.8888888889,175.0,38.8888888889
K00058: D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95],0.0,12.3456790123,0.0,0.0,14.1459904263,16.469132779,0.0,22.4867724868,0.0,0.0,18.5185185185,0.0,7.5469245359,0.0,3.5391543255,0.0,0.0,13.8888888889,0.0,0.0,0.0,41.6666666667,10.8024691358,15.4320987654,13.2275132275,9.2592592593,0.0,0.0,0.0
K00059: 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],0.0,0.0,24.7251325996,0.0,22.4310752456,64.8923111806,7.7471380229,6.9291877726,0.0,6.6666666667,20.1406388749,40.210145972,13.195883015,51.6017807536,11.0160014705,0.0,0.0,19.3607280404,4.6273106738,0.0,23.2103030695,31.1111111111,0.0,0.0,9.2760363908,6.1991504068,0.0,8.8888888889,0.0
K00067: dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],0.0,376.0683760684,16.6770898478,34.188034188,0.0,42.735042735,17.094017094,83.1908831909,16.2962962963,85.4700854701,282.0512820513,68.3760683761,41.5954415954,94.0170940171,7.9946737683,36.477674320000006,68.3760683761,34.188034188,17.094017094,76.9230769231,8.547008547,8.547008547,5.9259259259,85.4700854701,17.094017094,85.4700854701,0.0,170.9401709402,94.0170940171
K00068: sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140],0.0,0.0,0.0,0.0,2.9219583281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00074: 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157],0.0,34.9040139616,10.4712041885,15.7068062827,8.9110811893,110.9465375445,17.4520069808,66.5881495661,57.5916230366,71.5532286213,0.0,0.0,12.2164048866,74.8015683288,7.159234918899999,0.0,22.687609075,11.7160230579,50.6108202443,26.1780104712,12.2164048866,48.8686705964,14.7412185679,21.4764106981,13.9616055846,17.4520069808,10.3694145951,20.942408377,0.0
K00075: UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],10.0502512563,303.3916959536,147.88896686630002,84.8484848485,95.4545454545,137.8787878788,70.10600557539999,124.1774177417,18.1973950657,27.2727272727,65.1515151515,127.2796247758,117.2073823798,110.6060606061,13.201320132,59.0909090909,31.8181818182,37.8787878788,52.18204565280001,226.5401653195,42.4242424242,0.0,67.5084175084,57.5757575758,31.878449283500004,161.9482951173,21.2121212121,111.35613561350002,64.9801204261
K00077: 2-dehydropantoate 2-reductase [EC:1.1.1.169],0.0,0.0,0.0,0.0,0.0,11.3191234045,0.0,7.4074074074,0.0,0.0,0.0,4.8309178744,4.8309178744,0.0,0.0,0.0,0.0,0.0,11.8518518519,12.6247987118,0.0,29.6428571429,0.0,0.0,2.962962963,0.0,0.0,0.0,0.0
"K00086: 1,3-propanediol dehydrogenase [EC:1.1.1.202]",0.0,10.3092783505,0.0,0.0,0.0,6.8728522337,33.2187857961,0.0,16.0366552119,0.0,0.0,0.0,8.018327606,21.7640320733,0.0,0.0,11.4547537228,0.0,4.5819014891,0.0,2.2909507446,0.0,0.0,0.0,0.0,4.5819014891,0.0,0.0,0.0
K00088: IMP dehydrogenase [EC:1.1.1.205],0.0,24.5614035088,32.1475392932,5.8479532164,9.8286713181,14.099729791600002,46.783625731,13.7033131286,7.0175438596,0.0,0.0,0.0,59.649122807,13.0827421924,10.5263157895,22.2222222222,0.0,4.6783625731,4.7711784602,3.7968684395,0.0,0.0,0.0,0.0,37.0167843852,1.4544143304,0.0,51.4619883041,0.0
K00096: glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261],0.0,0.0,0.0,0.0,0.0,0.0,5.2700922266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1526091958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00099: 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],0.0,2.8553305242,0.0,24.6478873239,13.9778074117,46.1825308691,12.7710366905,50.2680654813,0.0,29.6313226938,11.8203309693,4.7281323877,8.2159624413,34.5031914989,3.5211267606,0.0,0.0,0.0,39.2706194246,5.2371890716,3.3301669141,58.901296607,5.2438376511,17.5309920177,3.3381676298,3.8369383891,0.0,0.0,0.0
K00108: choline dehydrogenase [EC:1.1.99.1],0.0,0.0,0.0,0.0,6.0493552728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00133: aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],0.0,0.0,0.0,0.0,19.7850771291,20.5508538955,12.6262626263,0.0,0.0,0.0,0.0,0.0,17.6777065404,7.8337404034,0.0,0.0,3.8872691934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5252525253,8.3051706096,0.0,0.0,0.0
K00134: glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12],4.3237880597,2.8248587571,0.0,11.2994350282,37.1585632987,74.3413621987,39.4239179255,0.0,0.0,41.8806313892,0.0,0.0,18.2729357256,80.32789820240001,0.0,0.0,11.2994350282,35.1358735229,5.2224811852,0.0,0.0,2.2136144023,0.0,0.0,27.269104675,20.6940206875,0.0,0.0,16.9491525424
K00145: N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],13.9534883721,0.0,8.1300813008,0.0,21.7384583826,11.8231618056,38.9119767349,21.7054263566,0.0,4.6511627907,0.0,0.0,1.8128522726,34.022394487499994,23.2558139535,0.0,0.0,5.8608069098,6.9680913338,16.409769517900003,5.3803015017,57.3643410853,20.7465525607,13.9534883721,0.0,0.0,0.0,0.0,0.0
K00146: phenylacetaldehyde dehydrogenase [EC:1.2.1.39],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1923203761,0.0,0.0,0.0,0.0
K00147: glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],0.0,0.0,31.746031746,6.3492063492,15.3690375694,3.1746031746,21.0313313761,41.0127083024,6.3492063492,4.1536863967,14.9541694817,0.0,18.7648594509,4.2328042328,12.46105919,0.0,12.6984126984,0.0,22.103545468,3.5080031367,0.0,39.9347277852,6.3492063492,5.2478143029,6.9060363669,4.2328042328,0.0,22.8452751817,11.6402116402
K00158: pyruvate oxidase [EC:1.2.3.3],11.9284294235,22.5314777999,17.2299536117,0.0,0.0,0.0,48.3764082174,0.0,34.4765706214,0.0,0.0,0.0,43.3786705941,5.0023452158,8.6149768058,13.916500994,0.0,22.5314777999,9.9403578529,2.342949338,0.0,0.0,0.0,0.0,19.0206280051,0.0,0.0,56.2018615936,0.0
K00161: pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1],0.0,0.0,0.0,0.0,0.0,5.041868367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00169: pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1],0.0,0.0,0.0,0.0,0.0,12.9710167337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4074914093,0.0,0.0,18.0311890838,0.0,0.0,0.0,0.0
K00170: pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1],0.0,0.0,0.0,0.0,0.0,2.0080903694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00172: pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1008403361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00177: 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3],1.1517165972,0.0,0.0,0.0,0.0,1.1113332562,0.0,0.0,0.0,0.0,0.7719590772,0.0,0.0,1.1065260377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"K00180: indolepyruvate ferredoxin oxidoreductase, beta subunit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3694267516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00198: carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4],0.0,0.0,4.2907706634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00208: enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],0.0,320.2614379085,61.0021786492,91.5080248499,166.686715586,58.8235294118,15.2505446623,45.7516339869,41.394335512,56.6448801743,250.5446623094,156.862745098,111.1206248632,124.1830065359,0.0,61.0021786492,82.788671024,37.037037037,6.5359477124,257.0901237739,76.2527233115,0.0,32.6797385621,58.8235294118,47.9302832244,111.1111111111,39.2156862745,65.3594771242,13.0718954248
K00215: 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8],0.0,20.8333333333,0.0,0.0,14.279146752,10.4166666667,9.1739766082,0.0,0.0,0.0,0.0,8.3333333333,0.0,14.1770179707,2.886002886,0.0,4.1666666667,2.9895366218,4.1666666667,0.0,15.8399973386,0.0,7.0768646775,0.0,0.0,0.0,0.0,14.5833333333,6.25
"K00219: 2,4-dienoyl-CoA reductase (NADPH2)",0.0,0.0,0.0,0.0,1.9325662788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00226: dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1],9.6153846154,9.6153846154,6.2893081761,0.0,0.0,0.0,25.641025641,0.0,0.0,0.0,0.0,0.0,14.4230769231,1.739335081,4.8076923077,0.0,0.0,0.0,19.2307692308,4.8661800487,0.0,0.0,0.0,0.0,6.4102564103,0.0,0.0,25.641025641,0.0
K00230: menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1374436909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"K00239: succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]",0.0,0.0,4.0053416439,0.0,11.3645182512,11.865703155,0.0,4.5766590389,0.0,0.0,16.7810831426,0.0,0.0,18.3066361556,9.1533180778,0.0,0.0,0.0,0.0,0.0,0.0,27.4599542334,0.0,6.1022120519,0.0,0.0,0.0,0.0,0.0
"K00240: succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3364485981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00243: hypothetical protein,0.0,247.0389170897,64.4598048746,74.4529524793,86.2944162437,113.3700421578,13.5363790186,8.4602368866,20.3045685279,10.152284264,175.9815308727,153.9763113367,120.1353637902,126.9092890533,0.0,55.8375634518,133.6717428088,66.9805647913,57.5296108291,169.2047377327,54.1455160745,26.366039454,47.3773265651,84.6023688663,22.8996748987,99.8307952623,25.3807106599,98.1387478849,37.2250423012
K00244: fumarate reductase flavoprotein subunit [EC:1.3.5.4],10.2564102564,876.4768487506,325.0157351889,397.2227237426,498.2833852009,446.462054143,42.0803005413,179.43055474390002,113.142024687,202.2794196993,625.6576130469,514.4415413435,263.11600820980004,612.13676636,14.9587909992,272.1122772338,242.1680766304,148.3114030816,113.3879596623,888.140231439,390.5675497625,32.6354484074,329.8363400425,235.5900768507,253.1060035617,466.4678568044,162.6966151746,497.01564882980006,215.1982758255
K00246: fumarate reductase subunit C,10.1694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2040816327,0.0,0.0,0.0,0.0,0.0,0.0
K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4],5.6678922522,0.0,18.5513186591,0.0,7.1104598955,5.5349639683,17.9201143814,31.2489743211,0.0,0.0,0.0,0.0,0.0,15.3385227972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6628895184,1.9797421731,0.0,0.0,18.0531358772
K00265: glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14],0.0,0.0,6.3335679099,0.0,0.0,0.0,6.5681444992,11.7288294628,0.0,0.0,15.7166314802,0.0,0.0,0.0,12.6671358198,0.0,0.0,7.0372976777,0.0,0.0,6.6630950768,18.7661271405,9.148486981,16.4203612479,0.0,4.6915317851,0.0,0.0,0.0
K00266: glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14],14.164305949,4.6397735518,0.0,12.7853881279,26.921047488400003,104.8724948309,16.8961390545,75.7620924449,32.6751891391,110.6051763489,15.6408182606,8.2191780822,20.0316495816,39.684242308,23.6713426814,0.0,11.1364786421,0.0,68.7846666808,7.3586542862,0.0,83.6984928831,14.164305949,8.2191780822,15.1305356882,0.0,0.0,42.0114561911,0.0
K00276: primary-amine oxidase [EC:1.4.3.21],0.0,0.0,0.0,0.0,1.7714376284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00278: L-aspartate oxidase [EC:1.4.3.16],23.1108250721,0.0,0.0,0.0,2.803783351,9.1028325622,3.8314176245,9.5785440613,5.7471264368,3.8314176245,0.0,0.0,0.0,23.439957438,11.4942528736,0.0,0.0,11.496089603,0.0,0.0,0.0,21.0727969349,14.367816092,12.4521072797,0.0,0.0,0.0,0.0,0.0
K00286: pyrroline-5-carboxylate reductase [EC:1.5.1.2],11.7892869233,3.9920159681,20.187473155,0.0,3.8986354776,0.0,0.0,0.0,17.5438596491,0.0,11.9800399202,0.0,20.1347249981,0.0,7.8895463511,21.0970464135,32.792952846199995,0.0,2.9586834734,0.0,2.8715018388,47.9041916168,0.0,0.0,0.0,2.9739793391,0.0,19.4931773879,0.0
K00287: dihydrofolate reductase [EC:1.5.1.3],0.0,10.101010101,7.2815533981,0.0,2.4691358025,0.0,34.6108140226,0.0,0.0,0.0,20.202020202,0.0,17.193444542,30.303030303,50.5050505051,0.0,0.0,0.0,9.9524658348,0.0,0.0,85.8585858586,5.0505050505,0.0,19.2117414248,5.0505050505,0.0,0.0,5.1282051282
"K00290: saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]",0.0,0.0,0.0,0.0,0.0,4.4115276896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3837453798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5833333333,0.0,0.0,0.0,0.0
K00297: methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20],0.0,7.7691508627,14.421049208,3.3296337403,0.0,0.0,0.0,18.830635058,0.0,4.6854082999,0.0,0.0,0.0,0.0,9.7249702259,0.0,0.0,0.0,16.0642570281,0.0,0.0,16.0642570281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00313: electron transfer flavoprotein-quinone oxidoreductase,0.0,0.0,0.0,0.0,11.4923473001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6328776706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00331: NADH-quinone oxidoreductase subunit B [EC:1.6.5.3],0.0,0.0,0.0,0.0,2.277904328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00334: NADH-quinone oxidoreductase subunit E [EC:1.6.5.3],0.0,0.0,5.0701075711,0.0,4.9751243781,0.0,0.0,0.0,1.7018214712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2769076104,0.0,0.0,0.0,0.0,0.0,0.0
K00335: NADH-quinone oxidoreductase subunit F [EC:1.6.5.3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6474858638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00338: NADH-quinone oxidoreductase subunit I [EC:1.6.5.3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2979790186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00339: NADH-quinone oxidoreductase subunit J [EC:1.6.5.3],0.0,7.4524576323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00340: NADH-quinone oxidoreductase subunit K [EC:1.6.5.3],0.0,0.0,0.0,0.0,0.0,2.2759850843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00341: NADH-quinone oxidoreductase subunit L [EC:1.6.5.3],0.0,0.0,0.0,0.0,3.4469554424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00342: NADH-quinone oxidoreductase subunit M [EC:1.6.5.3],2.4833841984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00347: Na+-transporting NADH:ubiquinone oxidoreductase subunit B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.021408837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
